#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
Un	NZ_JODY01000039.1	59423	60082	+	-	-	IF23_RS0127135	WP_030288195.1	219	histidine phosphatase family protein
Un	NZ_JODY01000039.1	60093	60992	+	-	-	IF23_RS0127140	WP_030288197.1	299	ADP-ribosylglycohydrolase family protein
Un	NZ_JODY01000039.1	61194	61895	+	-	-	IF23_RS0127145	WP_030288199.1	233	ribonuclease HII
Un	NZ_JODY01000039.1	61961	62587	+	-	-	IF23_RS0127150	WP_030288201.1	208	hypothetical protein
Un	NZ_JODY01000039.1	64085	66244	+	-	-	IF23_RS0127160	WP_030288205.1	719	RecQ family ATP-dependent DNA helicase
Un	NZ_JODY01000039.1	66895	68664	+	-	-	IF23_RS0127165	WP_030288206.1	589	DUF4192 domain-containing protein
Un	NZ_JODY01000039.1	68879	70879	+	-	-	IF23_RS0127170	WP_030288207.1	666	glycogen debranching protein
Un	NZ_JODY01000039.1	70929	71693	+	-	-	IF23_RS0127175	WP_030288208.1	254	NUDIX domain-containing protein
Un	NZ_JODY01000040.1	310	1194	-	-	-	IF23_RS0127190	WP_030288217.1	294	succinate--CoA ligase subunit alpha
Un	NZ_JODY01000040.1	1216	2394	-	-	-	IF23_RS0127195	WP_030288218.1	392	ADP-forming succinate--CoA ligase subunit beta
Un	NZ_JODY01000040.1	2974	3873	+	-	-	IF23_RS0127200	WP_030288220.1	299	N-acetylmuramoyl-L-alanine amidase
Un	NZ_JODY01000040.1	4058	5239	-	-	-	IF23_RS0127205	WP_030288222.1	393	hypothetical protein
Un	NZ_JODY01000040.1	5322	6206	-	-	-	IF23_RS0127210	WP_030288225.1	294	hypothetical protein
Un	NZ_JODY01000040.1	6720	6986	-	-	-	IF23_RS0127215	WP_030288227.1	88	hypothetical protein
Un	NZ_JODY01000040.1	11260	12333	-	-	-	IF23_RS0127230	WP_051739926.1	357	ATPase
Un	NZ_JODY01000040.1	12629	13990	+	-	-	IF23_RS0127235	WP_030288235.1	453	hypothetical protein
Un	NZ_JODY01000040.1	14330	15970	+	-	-	IF23_RS0127240	WP_051739927.1	546	hypothetical protein
Un	NZ_JODY01000040.1	16079	16537	-	-	-	IF23_RS0127245	WP_051739923.1	152	methylmalonyl-CoA mutase
Un	NZ_JODY01000040.1	16735	18786	+	-	-	IF23_RS0127250	WP_078654299.1	683	M23 family peptidase
Un	NZ_JODY01000040.1	18860	21361	-	-	-	IF23_RS0127255	WP_030288243.1	833	DNA helicase PcrA
Un	NZ_JODY01000040.1	21817	22977	+	-	-	IF23_RS0127260	WP_030288245.1	386	glycoside hydrolase
Un	NZ_JODY01000040.1	23120	23473	-	-	-	IF23_RS0127265	WP_030288247.1	117	hypothetical protein
Un	NZ_JODY01000040.1	23587	24309	+	-	-	IF23_RS0127270	WP_051739924.1	240	N-acetyltransferase
Un	NZ_JODY01000040.1	24368	25492	-	-	-	IF23_RS0127275	WP_030288253.1	374	esterase
Un	NZ_JODY01000040.1	25741	26454	-	-	-	IF23_RS0127280	WP_051739928.1	237	DNA-binding response regulator
Un	NZ_JODY01000040.1	26796	28076	-	-	-	IF23_RS0127285	WP_030288256.1	426	ATP-binding protein
Un	NZ_JODY01000040.1	28222	30162	-	-	-	IF23_RS0127290	WP_030288258.1	646	serine/threonine protein kinase
Un	NZ_JODY01000040.1	30393	31955	+	-	-	IF23_RS0127295	WP_078654300.1	520	PspC domain-containing protein
Un	NZ_JODY01000040.1	31952	32161	+	-	-	IF23_RS0127300	WP_030288261.1	69	hypothetical protein
Un	NZ_JODY01000040.1	32707	33996	-	-	-	IF23_RS0127310	WP_030288267.1	429	hypothetical protein
Un	NZ_JODY01000040.1	34298	34642	+	-	-	IF23_RS0127315	WP_030288270.1	114	hypothetical protein
Un	NZ_JODY01000040.1	34850	35284	+	-	-	IF23_RS0127320	WP_030288272.1	144	N-acetyltransferase
Un	NZ_JODY01000040.1	35606	36481	-	-	-	IF23_RS0127325	WP_030288274.1	291	2-hydroxy-3-oxopropionate reductase
Un	NZ_JODY01000040.1	36791	38368	-	-	-	IF23_RS0127330	WP_030288278.1	525	glutamine-hydrolyzing GMP synthase
Un	NZ_JODY01000040.1	38625	38933	+	-	-	IF23_RS0127335	WP_030288281.1	102	chorismate mutase
Un	NZ_JODY01000040.1	39487	41346	-	-	-	IF23_RS0127340	WP_037679891.1	619	GMC family oxidoreductase
Un	NZ_JODY01000040.1	41402	43111	-	-	gabD2	IF23_RS0127345	WP_030288284.1	569	succinate-semialdehyde dehydrogenase (NADP(+))
Un	NZ_JODY01000040.1	43257	43979	-	-	-	IF23_RS0127350	WP_030288286.1	240	hypothetical protein
Un	NZ_JODY01000040.1	44175	45203	+	-	-	IF23_RS0127355	WP_030288288.1	342	hypothetical protein
Un	NZ_JODY01000040.1	45485	46147	+	-	-	IF23_RS0127360	WP_030288290.1	220	DNA-binding response regulator
Un	NZ_JODY01000040.1	46330	47499	+	-	-	IF23_RS0127365	WP_078654307.1	389	two-component sensor histidine kinase
Un	NZ_JODY01000040.1	47540	47914	-	-	-	IF23_RS0127370	WP_030288295.1	124	anti-sigma factor antagonist
Un	NZ_JODY01000040.1	48370	48957	+	-	-	IF23_RS0127375	WP_030288297.1	195	DNA-directed RNA polymerase sigma-70 factor
Un	NZ_JODY01000040.1	48954	50351	+	-	-	IF23_RS0127380	WP_078654301.1	465	MDMPI N domain containing protein
Un	NZ_JODY01000040.1	50392	51225	-	-	-	IF23_RS0127385	WP_051739930.1	277	formyltetrahydrofolate deformylase
Un	NZ_JODY01000040.1	51376	51882	-	-	-	IF23_RS0127390	WP_078654302.1	168	hypothetical protein
Un	NZ_JODY01000040.1	52006	53352	+	-	-	IF23_RS0127395	WP_030288306.1	448	hypothetical protein
Un	NZ_JODY01000040.1	53480	55123	-	-	-	IF23_RS0127400	WP_078654303.1	547	hypothetical protein
Un	NZ_JODY01000040.1	55442	56833	-	-	-	IF23_RS0127405	WP_030288310.1	463	hypothetical protein
Un	NZ_JODY01000040.1	57361	58251	+	-	-	IF23_RS0127410	WP_078654308.1	296	ABC transporter ATP-binding protein
Un	NZ_JODY01000040.1	58248	59885	+	-	-	IF23_RS0127415	WP_030288314.1	545	hypothetical protein
Un	NZ_JODY01000040.1	60039	62285	+	-	-	IF23_RS0127420	WP_078654304.1	748	hypothetical protein
Un	NZ_JODY01000040.1	62275	63600	+	-	-	IF23_RS0127425	WP_030288319.1	441	hypothetical protein
Un	NZ_JODY01000040.1	63638	66088	-	-	-	IF23_RS0127430	WP_030288321.1	816	hypothetical protein
Un	NZ_JODY01000040.1	66529	67401	-	-	-	IF23_RS0127435	WP_030288322.1	290	alpha/beta hydrolase
Un	NZ_JODY01000040.1	68357	69049	-	-	-	IF23_RS0127440	WP_030288323.1	230	metal-dependent transcriptional regulator
Un	NZ_JODY01000040.1	69308	70066	+	-	-	IF23_RS0127445	WP_030288324.1	252	SIS domain-containing protein
Un	NZ_JODY01000040.1	70131	71570	-	-	-	IF23_RS0127450	WP_078654305.1	479	PAS domain S-box protein
Un	NZ_JODY01000040.1	72103	72801	-	-	-	IF23_RS0127455	WP_030288327.1	232	pyridoxamine 5\'-phosphate oxidase
Un	NZ_JODY01000040.1	73235	74335	+	-	-	IF23_RS0127460	WP_030288329.1	366	citrate synthase 2
Un	NZ_JODY01000040.1	74400	75014	-	-	-	IF23_RS0127465	WP_030288331.1	204	TetR family transcriptional regulator
Un	NZ_JODY01000040.1	75002	75796	-	-	-	IF23_RS0127470	WP_030288333.1	264	enoyl-CoA hydratase
Un	NZ_JODY01000040.1	75793	77367	-	-	-	IF23_RS0127475	WP_037679929.1	524	4-coumarate--CoA ligase family protein
Un	NZ_JODY01000040.1	77486	78661	-	-	-	IF23_RS0127480	WP_030288336.1	391	acyl-CoA dehydrogenase
Un	NZ_JODY01000040.1	78802	80742	-	-	-	IF23_RS0127485	WP_051739925.1	646	ATP-grasp domain-containing protein
Un	NZ_JODY01000040.1	80750	82348	-	-	-	IF23_RS0127490	WP_030288339.1	532	acetyl-CoA carboxylase
Un	NZ_JODY01000040.1	82345	84054	-	-	-	IF23_RS0127495	WP_030288341.1	569	DUF1446 domain-containing protein
Un	NZ_JODY01000040.1	84051	84860	-	-	-	IF23_RS0127500	WP_030288342.1	269	TIGR03084 family protein
Un	NZ_JODY01000040.1	85157	86170	-	-	-	IF23_RS0127505	WP_078654306.1	337	EamA family transporter
Un	NZ_JODY01000040.1	86240	87097	+	-	-	IF23_RS0127510	WP_030288345.1	285	LysR family transcriptional regulator
Un	NZ_JODY01000040.1	87109	89964	-	-	-	IF23_RS0127515	WP_030288347.1	951	FAD-binding oxidoreductase
Un	NZ_JODY01000041.1	1717	2319	+	-	-	IF23_RS0127525	WP_030288353.1	200	transcriptional regulator
Un	NZ_JODY01000041.1	2369	5392	-	-	-	IF23_RS0127530	WP_030288355.1	1007	bifunctional glutamine-synthetase adenylyltransferase/deadenyltransferase
Un	NZ_JODY01000041.1	5450	6811	-	-	-	IF23_RS0127535	WP_030288357.1	453	type I glutamate--ammonia ligase
Un	NZ_JODY01000041.1	7124	7945	-	-	-	IF23_RS0127540	WP_030288359.1	273	alpha/beta hydrolase
Un	NZ_JODY01000041.1	8690	10297	+	-	-	IF23_RS0127545	WP_051739933.1	535	multicopper oxidase family protein
Un	NZ_JODY01000041.1	10459	12213	+	-	-	IF23_RS0127550	WP_030288363.1	584	NAD+ synthase
Un	NZ_JODY01000041.1	12235	13458	-	-	-	IF23_RS0127555	WP_030288365.1	407	MFS transporter
Un	NZ_JODY01000041.1	13792	14823	-	-	-	IF23_RS0127560	WP_030288367.1	343	membrane protein
Un	NZ_JODY01000041.1	15047	15667	-	-	-	IF23_RS0127565	WP_030288369.1	206	TetR family transcriptional regulator
Un	NZ_JODY01000041.1	15664	17283	-	-	-	IF23_RS0127570	WP_037679955.1	539	MFS transporter
Un	NZ_JODY01000041.1	17473	18366	+	-	-	IF23_RS0127575	WP_030288372.1	297	3-methyl-2-oxobutanoate hydroxymethyltransferase
Un	NZ_JODY01000041.1	18487	19518	+	-	-	IF23_RS0127580	WP_030288374.1	343	DrrA-related ABC transporter ATP-binding protein
Un	NZ_JODY01000041.1	19515	20345	+	-	-	IF23_RS0127585	WP_030288376.1	276	ABC transporter permease
Un	NZ_JODY01000041.1	20394	23750	-	-	-	IF23_RS0127590	WP_030288378.1	1118	AfsR/SARP family transcriptional regulator
Un	NZ_JODY01000041.1	24095	24889	+	-	-	IF23_RS0127595	WP_030288380.1	264	site-2 protease family protein
Un	NZ_JODY01000041.1	25018	25329	+	-	-	IF23_RS0127600	WP_030288382.1	103	hypothetical protein
Un	NZ_JODY01000041.1	27311	27934	+	-	-	IF23_RS0127605	WP_051739934.1	207	hypothetical protein
Un	NZ_JODY01000041.1	28032	28256	-	-	-	IF23_RS0127610	WP_030288386.1	74	hypothetical protein
Un	NZ_JODY01000041.1	28400	29149	-	-	-	IF23_RS0127615	WP_030288388.1	249	NADPH-dependent F420 reductase
Un	NZ_JODY01000041.1	29241	30086	-	-	-	IF23_RS0127620	WP_030288391.1	281	carbohydrate ABC transporter permease
Un	NZ_JODY01000041.1	30083	31066	-	-	-	IF23_RS0127625	WP_030288393.1	327	sugar ABC transporter permease
Un	NZ_JODY01000041.1	31063	32391	-	-	-	IF23_RS0127630	WP_030288395.1	442	ABC transporter substrate-binding protein
Un	NZ_JODY01000041.1	32388	33479	-	-	-	IF23_RS0127635	WP_030288397.1	363	exo-alpha-sialidase
Un	NZ_JODY01000041.1	33815	34498	-	-	-	IF23_RS0127640	WP_030288399.1	227	FadR family transcriptional regulator
Un	NZ_JODY01000041.1	34679	35638	+	-	-	IF23_RS0127645	WP_030288401.1	319	dihydrodipicolinate synthase family protein
Un	NZ_JODY01000041.1	35690	37216	+	-	-	IF23_RS0127650	WP_051739935.1	508	MFS transporter
Un	NZ_JODY01000041.1	37269	37892	+	-	-	IF23_RS0127655	WP_030288405.1	207	hypothetical protein
Un	NZ_JODY01000041.1	37915	38943	-	-	-	IF23_RS0127660	WP_051739937.1	342	ABC transporter substrate-binding protein
Un	NZ_JODY01000041.1	39172	39402	-	-	-	IF23_RS0127665	WP_030288434.1	76	hypothetical protein
Un	NZ_JODY01000041.1	39470	40327	+	-	-	IF23_RS0127675	WP_030288409.1	285	type I methionyl aminopeptidase
Un	NZ_JODY01000041.1	40465	41136	+	-	-	IF23_RS0127680	WP_030288411.1	223	biliverdin-producing heme oxygenase
Un	NZ_JODY01000041.1	41182	41841	-	-	-	IF23_RS0127685	WP_030288413.1	219	PhzF family phenazine biosynthesis protein
Un	NZ_JODY01000041.1	41989	42300	+	-	-	IF23_RS0127690	WP_030288415.1	103	hypothetical protein
Un	NZ_JODY01000041.1	42719	43867	+	-	-	IF23_RS0127695	WP_030288417.1	382	peptidase M75 family protein
Un	NZ_JODY01000041.1	43876	45174	+	-	-	IF23_RS0127700	WP_030288418.1	432	deferrochelatase/peroxidase EfeB
Un	NZ_JODY01000041.1	45235	46227	+	-	-	IF23_RS0127705	WP_030288420.1	330	iron transporter
Un	NZ_JODY01000041.1	46178	47086	+	-	-	IF23_RS0127710	WP_030288422.1	302	hypothetical protein
Un	NZ_JODY01000041.1	47144	47887	-	-	-	IF23_RS0127715	WP_030288424.1	247	DNA primase
Un	NZ_JODY01000041.1	48037	48633	-	-	-	IF23_RS0127720	WP_030288426.1	198	TetR family transcriptional regulator
Un	NZ_JODY01000041.1	48739	49704	-	-	-	IF23_RS0127725	WP_030288428.1	321	rRNA methyltransferase
Un	NZ_JODY01000042.1	288	1160	+	-	-	IF23_RS0127735	WP_078654311.1	290	glycerophosphodiester phosphodiesterase
Un	NZ_JODY01000042.1	1373	2548	+	-	-	IF23_RS0127740	WP_030288440.1	391	membrane protein
Un	NZ_JODY01000042.1	2632	3411	-	-	-	IF23_RS0127745	WP_037679982.1	259	DeoR/GlpR transcriptional regulator
Un	NZ_JODY01000042.1	3996	5672	-	-	-	IF23_RS0127750	WP_030288443.1	558	bifunctional 3\'-5\' exonuclease/DNA polymerase
Un	NZ_JODY01000042.1	6016	6258	+	-	-	IF23_RS0127755	WP_030288444.1	80	chaplin
Un	NZ_JODY01000042.1	6502	6909	+	-	-	IF23_RS0127760	WP_030288446.1	135	hypothetical protein
Un	NZ_JODY01000042.1	7273	7506	+	-	-	IF23_RS0127765	WP_030288448.1	77	chaplin
Un	NZ_JODY01000042.1	7779	8069	+	-	-	IF23_RS0127770	WP_030288450.1	96	hypothetical protein
Un	NZ_JODY01000042.1	8301	8711	+	-	-	IF23_RS0127775	WP_030288452.1	136	hypothetical protein
Un	NZ_JODY01000042.1	9139	9714	-	-	-	IF23_RS0127780	WP_030288454.1	191	hypothetical protein
Un	NZ_JODY01000042.1	10045	10455	+	-	-	IF23_RS0127785	WP_030288460.1	136	hypothetical protein
Un	NZ_JODY01000042.1	11031	11876	+	-	-	IF23_RS0127790	WP_030288462.1	281	amidohydrolase
Un	NZ_JODY01000042.1	11955	12176	-	-	-	IF23_RS0127795	WP_030288464.1	73	protein translocase TatA
Un	NZ_JODY01000042.1	12750	12989	+	-	-	IF23_RS0127800	WP_030288466.1	79	DUF397 domain-containing protein
Un	NZ_JODY01000042.1	13293	13775	-	-	-	IF23_RS0127805	WP_030288469.1	160	ATP-binding protein
Un	NZ_JODY01000042.1	14089	14952	+	-	-	IF23_RS0127810	WP_030288476.1	287	XRE family transcriptional regulator
Un	NZ_JODY01000042.1	15037	16494	+	-	-	IF23_RS0127815	WP_030288478.1	485	aldehyde dehydrogenase
Un	NZ_JODY01000042.1	16599	17240	+	-	-	IF23_RS0127820	WP_030288480.1	213	PadR family transcriptional regulator
Un	NZ_JODY01000042.1	17272	18666	-	-	-	IF23_RS0127825	WP_030288482.1	464	glutamate decarboxylase
Un	NZ_JODY01000042.1	18814	19533	-	-	-	IF23_RS0127830	WP_030288483.1	239	leucine efflux protein LeuE
Un	NZ_JODY01000042.1	19767	20135	-	-	-	IF23_RS0127835	WP_030288486.1	122	YbjQ family protein
Un	NZ_JODY01000042.1	20448	21152	+	-	-	IF23_RS0127840	WP_030288487.1	234	membrane protein
Un	NZ_JODY01000042.1	21495	23249	+	-	-	IF23_RS0127845	WP_030288489.1	584	membrane protein
Un	NZ_JODY01000042.1	23377	23871	-	-	-	IF23_RS0127850	WP_003968257.1	164	MULTISPECIES: inorganic pyrophosphatase
Un	NZ_JODY01000042.1	23958	25688	+	-	-	IF23_RS0127855	WP_030288490.1	576	D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase
Un	NZ_JODY01000042.1	25774	26943	+	-	-	IF23_RS0127860	WP_037679971.1	389	coenzyme F420 biosynthesis-associated protein
Un	NZ_JODY01000042.1	27136	28143	+	-	-	IF23_RS0127865	WP_030288494.1	335	tRNA lysidine(34) synthetase TilS
Un	NZ_JODY01000042.1	28231	28770	+	-	-	IF23_RS0127870	WP_030288495.1	179	hypoxanthine phosphoribosyltransferase
Un	NZ_JODY01000042.1	29062	31077	+	-	-	IF23_RS0127875	WP_030288497.1	671	ATP-dependent zinc metalloprotease FtsH
Un	NZ_JODY01000042.1	31184	31789	+	-	-	IF23_RS0127880	WP_030288498.1	201	GTP cyclohydrolase I FolE
Un	NZ_JODY01000042.1	31875	32990	-	-	-	IF23_RS0127885	WP_030288500.1	371	esterase
Un	NZ_JODY01000042.1	33130	34977	+	-	-	IF23_RS0127890	WP_030288502.1	615	DUF2156 domain-containing protein
Un	NZ_JODY01000042.1	35076	35975	+	-	-	IF23_RS0127895	WP_037679977.1	299	dihydropteroate synthase
Un	NZ_JODY01000042.1	35981	36457	+	-	-	IF23_RS0127900	WP_030288513.1	158	DUF4440 domain-containing protein
Un	NZ_JODY01000042.1	36833	37192	+	-	-	IF23_RS0127905	WP_030288515.1	119	dihydroneopterin aldolase
Un	NZ_JODY01000042.1	37189	37785	+	-	-	IF23_RS0127910	WP_030288517.1	198	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
Un	NZ_JODY01000042.1	37956	38450	+	-	-	IF23_RS0127915	WP_030288519.1	164	DUF3180 domain-containing protein
Un	NZ_JODY01000042.1	38574	39740	-	-	-	IF23_RS0127920	WP_030288520.1	388	ABC transporter ATP-binding protein
Un	NZ_JODY01000042.1	39895	40707	+	-	-	IF23_RS0127925	WP_078654309.1	270	ABC transporter permease
Un	NZ_JODY01000042.1	40710	41459	+	-	-	IF23_RS0127930	WP_037679985.1	249	ABC transporter permease
Un	NZ_JODY01000042.1	41601	42569	+	-	-	IF23_RS0127935	WP_030288525.1	322	amino acid ABC transporter substrate-binding protein
Un	NZ_JODY01000042.1	42634	44052	+	-	-	IF23_RS0127940	WP_030288527.1	472	hypothetical protein
Un	NZ_JODY01000042.1	44165	45307	-	-	-	IF23_RS0127945	WP_030288529.1	380	NADH-quinone oxidoreductase subunit NuoD
Un	NZ_JODY01000042.1	45372	46535	-	-	-	IF23_RS0127950	WP_078654310.1	387	hypothetical protein
Un	NZ_JODY01000042.1	46615	47814	+	-	-	IF23_RS0127955	WP_030288532.1	399	sensor histidine kinase
Un	NZ_JODY01000042.1	47980	48669	+	-	-	IF23_RS0127960	WP_030288533.1	229	DNA-binding response regulator
Un	NZ_JODY01000042.1	48882	49595	+	-	-	IF23_RS0127965	WP_030288535.1	237	hypothetical protein
Un	NZ_JODY01000043.1	1042	2184	-	-	-	IF23_RS0127975	WP_078654316.1	380	AraC family transcriptional regulator
Un	NZ_JODY01000043.1	2605	3399	+	-	-	IF23_RS0127980	WP_030288541.1	264	flavodoxin family protein
Un	NZ_JODY01000043.1	3712	4125	+	-	-	IF23_RS0127990	WP_030288547.1	137	hypothetical protein
Un	NZ_JODY01000043.1	4233	4829	+	-	-	IF23_RS0127995	WP_030288548.1	198	MBL fold metallo-hydrolase
Un	NZ_JODY01000043.1	5094	8759	+	-	-	IF23_RS32270	WP_078654312.1	1221	DUF11 domain-containing protein
Un	NZ_JODY01000043.1	9941	10576	+	-	-	IF23_RS0128020	WP_030288550.1	211	hypothetical protein
Un	NZ_JODY01000043.1	14758	16407	-	-	-	IF23_RS0128030	WP_030288552.1	549	fatty acid--CoA ligase
Un	NZ_JODY01000043.1	16932	17672	-	-	-	IF23_RS0128035	WP_030288554.1	246	trypsin
Un	NZ_JODY01000043.1	17861	18337	-	-	-	IF23_RS0128040	WP_030288555.1	158	hypothetical protein
Un	NZ_JODY01000043.1	18454	18813	-	-	-	IF23_RS0128045	WP_030288557.1	119	hypothetical protein
Un	NZ_JODY01000043.1	18874	19344	-	-	-	IF23_RS0128050	WP_037680011.1	156	hypothetical protein
Un	NZ_JODY01000043.1	19372	20637	-	-	-	IF23_RS31655	WP_078654313.1	421	XRE family transcriptional regulator
Un	NZ_JODY01000043.1	20795	21211	+	-	-	IF23_RS0128060	WP_030288562.1	138	hypothetical protein
Un	NZ_JODY01000043.1	21201	21749	+	-	-	IF23_RS0128065	WP_030288563.1	182	hypothetical protein
Un	NZ_JODY01000043.1	21864	22577	+	-	-	IF23_RS0128070	WP_037680000.1	237	DJ-1/PfpI family protein
Un	NZ_JODY01000043.1	22684	23070	+	-	-	IF23_RS31660	WP_051739944.1	128	hypothetical protein
Un	NZ_JODY01000043.1	23326	23724	+	-	-	IF23_RS0128085	WP_030288575.1	132	glyoxalase/bleomycin resistance/dioxygenase family protein
Un	NZ_JODY01000043.1	23734	24027	-	-	-	IF23_RS33175	WP_078654317.1	97	hypothetical protein
Un	NZ_JODY01000043.1	24159	25613	+	-	-	IF23_RS0128095	WP_030288580.1	484	hypothetical protein
Un	NZ_JODY01000043.1	25736	26284	-	-	-	IF23_RS0128100	WP_030288582.1	182	E family RNA polymerase sigma-70 factor
Un	NZ_JODY01000043.1	26821	28005	-	-	-	IF23_RS0128105	WP_030288584.1	394	lipid-transfer protein
Un	NZ_JODY01000043.1	28002	28433	-	-	-	IF23_RS0128110	WP_030288586.1	143	acyl dehydratase
Un	NZ_JODY01000043.1	28430	29500	-	-	-	IF23_RS0128115	WP_030288588.1	356	acyl-CoA dehydrogenase
Un	NZ_JODY01000043.1	29502	30683	-	-	-	IF23_RS0128120	WP_078654318.1	393	hypothetical protein
Un	NZ_JODY01000043.1	30542	31699	-	-	-	IF23_RS0128125	WP_030288592.1	385	acyl-CoA dehydrogenase
Un	NZ_JODY01000043.1	31826	32311	-	-	-	IF23_RS0128130	WP_037680018.1	161	N-acetyltransferase
Un	NZ_JODY01000043.1	32774	33097	+	-	-	IF23_RS0128135	WP_030288596.1	107	hypothetical protein
Un	NZ_JODY01000043.1	33193	33447	+	-	-	IF23_RS0128140	WP_030288598.1	84	hypothetical protein
Un	NZ_JODY01000043.1	33543	35036	-	-	-	IF23_RS31665	WP_078654319.1	497	MFS transporter
Un	NZ_JODY01000043.1	35108	35869	-	-	-	IF23_RS0128150	WP_078654314.1	253	tRNA-dependent cyclodipeptide synthase
Un	NZ_JODY01000043.1	35877	36659	-	-	-	IF23_RS0128155	WP_030288604.1	260	hypothetical protein
Un	NZ_JODY01000043.1	37076	37546	+	-	-	IF23_RS0128160	WP_030288606.1	156	transcriptional regulator
Un	NZ_JODY01000043.1	37615	38217	-	-	-	IF23_RS0128165	WP_030288608.1	200	ATP-dependent Clp protease proteolytic subunit
Un	NZ_JODY01000043.1	38219	38857	-	-	-	IF23_RS0128170	WP_030288610.1	212	ATP-dependent Clp protease proteolytic subunit
Un	NZ_JODY01000043.1	39067	41475	-	-	-	IF23_RS0128175	WP_078654315.1	802	excinuclease ABC subunit UvrA
Un	NZ_JODY01000043.1	41564	41977	-	-	-	IF23_RS0128180	WP_030288615.1	137	VOC family protein
Un	NZ_JODY01000043.1	43015	43938	+	-	-	IF23_RS0128185	WP_037680005.1	307	phenylalanine 4-monooxygenase
Un	NZ_JODY01000043.1	46597	47823	-	-	-	IF23_RS0128195	WP_078654320.1	408	PDZ domain-containing protein
Un	NZ_JODY01000044.1	8	4192	+	-	-	IF23_RS33190	WP_078654321.1	1394	KR domain-containing protein
Un	NZ_JODY01000044.1	4519	6042	-	-	-	IF23_RS0128210	WP_030288631.1	507	aldehyde dehydrogenase
Un	NZ_JODY01000044.1	6222	7478	-	-	-	IF23_RS0128215	WP_030288633.1	418	diguanylate cyclase, partial
Un	NZ_JODY01000044.1	7688	8326	+	-	-	IF23_RS0128220	WP_030288634.1	212	TetR/AcrR family transcriptional regulator
Un	NZ_JODY01000044.1	8398	9684	-	-	-	IF23_RS0128225	WP_030288636.1	428	chitinase
Un	NZ_JODY01000044.1	10024	11196	+	-	-	IF23_RS0128230	WP_030288637.1	390	acyl-CoA dehydrogenase
Un	NZ_JODY01000044.1	11428	11838	-	-	-	IF23_RS0128235	WP_030288639.1	136	hypothetical protein
Un	NZ_JODY01000044.1	12056	12496	+	-	-	IF23_RS0128240	WP_030288641.1	146	Lrp/AsnC family transcriptional regulator
Un	NZ_JODY01000044.1	12633	14273	+	-	-	IF23_RS0128245	WP_030288643.1	546	amidohydrolase
Un	NZ_JODY01000044.1	14828	16498	+	-	-	IF23_RS0128250	WP_051739946.1	556	apolipoprotein N-acyltransferase
Un	NZ_JODY01000044.1	16495	17253	+	-	-	IF23_RS0128255	WP_030288647.1	252	polyprenol monophosphomannose synthase
Un	NZ_JODY01000044.1	17329	17889	+	-	-	IF23_RS0128260	WP_030288649.1	186	membrane protein
Un	NZ_JODY01000044.1	18050	18427	-	-	-	IF23_RS0128265	WP_026170122.1	125	MULTISPECIES: RNA polymerase-binding protein RbpA
Un	NZ_JODY01000044.1	18789	20159	-	-	-	IF23_RS0128270	WP_051739947.1	456	MFS transporter
Un	NZ_JODY01000044.1	20207	21007	-	-	-	IF23_RS0128275	WP_030288656.1	266	glycerophosphodiester phosphodiesterase
Un	NZ_JODY01000044.1	21004	21681	-	-	-	IF23_RS0128280	WP_030288657.1	225	membrane protein
Un	NZ_JODY01000044.1	21788	23293	+	-	-	IF23_RS0128285	WP_030288658.1	501	PLP-dependent aminotransferase family protein
Un	NZ_JODY01000044.1	23323	25203	-	-	-	IF23_RS0128290	WP_078654322.1	626	ABC transporter ATP-binding protein
Un	NZ_JODY01000044.1	25492	25686	-	-	-	IF23_RS33195	WP_078654323.1	64	hypothetical protein
Un	NZ_JODY01000044.1	27797	27991	-	-	-	IF23_RS0128305	WP_030288662.1	64	hypothetical protein
Un	NZ_JODY01000044.1	28238	28687	+	-	-	IF23_RS0128310	WP_030288663.1	149	hypothetical protein
Un	NZ_JODY01000044.1	28721	29095	-	-	-	IF23_RS0128320	WP_030288664.1	124	RNA-binding S4 domain-containing protein
Un	NZ_JODY01000044.1	29215	30375	-	-	-	IF23_RS0128325	WP_030288665.1	386	Ku protein
Un	NZ_JODY01000044.1	30406	31299	+	-	-	IF23_RS0128330	WP_030288666.1	297	ATP-dependent DNA ligase
Un	NZ_JODY01000044.1	31313	32290	-	-	-	IF23_RS0128335	WP_030288668.1	325	ATP-dependent DNA ligase
Un	NZ_JODY01000044.1	32402	34099	+	-	-	IF23_RS0128340	WP_078654324.1	565	murein biosynthesis integral membrane protein MurJ
Un	NZ_JODY01000044.1	34381	35253	+	-	-	IF23_RS0128345	WP_030288672.1	290	ribonuclease
Un	NZ_JODY01000044.1	35395	36648	+	-	-	IF23_RS0128350	WP_030288674.1	417	D-alanyl-D-alanine carboxypeptidase
Un	NZ_JODY01000044.1	36937	37143	+	-	-	IF23_RS0128355	WP_030288676.1	68	cold-shock protein
Un	NZ_JODY01000044.1	37311	37670	+	-	-	IF23_RS0128360	WP_030288678.1	119	hypothetical protein
Un	NZ_JODY01000044.1	37779	37973	-	-	-	IF23_RS0128365	WP_030288680.1	64	antitoxin
